Time (s),GenPwr
116.1000,8.601E+02
116.2000,8.601E+02
116.3000,8.609E+02
116.4000,8.622E+02
116.5000,8.633E+02
116.6000,8.638E+02
116.7000,8.636E+02
116.8000,8.630E+02
116.9000,8.619E+02
117.0000,8.608E+02
117.1000,8.599E+02
117.2000,8.596E+02
117.3000,8.601E+02
117.4000,8.612E+02
117.5000,8.620E+02
117.6000,8.625E+02
117.7000,8.632E+02
117.8000,8.642E+02
117.9000,8.649E+02
118.0000,8.652E+02
118.1000,8.649E+02
118.2000,8.641E+02
118.3000,8.627E+02
118.4000,8.608E+02
118.5000,8.592E+02
118.6000,8.579E+02
118.7000,8.570E+02
118.8000,8.567E+02
118.9000,8.572E+02
119.0000,8.582E+02
119.1000,8.593E+02
119.2000,8.600E+02
119.3000,8.599E+02
119.4000,8.593E+02
119.5000,8.582E+02
119.6000,8.570E+02
119.7000,8.563E+02
119.8000,8.560E+02
119.9000,8.559E+02
120.0000,8.560E+02
120.1000,8.563E+02
120.2000,8.565E+02
120.3000,8.565E+02
120.4000,8.565E+02
120.5000,8.566E+02
120.6000,8.563E+02
120.7000,8.562E+02
120.8000,8.561E+02
120.9000,8.557E+02
121.0000,8.548E+02
121.1000,8.539E+02
121.2000,8.530E+02
121.3000,8.521E+02
121.4000,8.512E+02
121.5000,8.508E+02
121.6000,8.509E+02
121.7000,8.512E+02
121.8000,8.518E+02
121.9000,8.524E+02
122.0000,8.524E+02
122.1000,8.518E+02
122.2000,8.509E+02
122.3000,8.498E+02
122.4000,8.488E+02
122.5000,8.479E+02
122.6000,8.474E+02
122.7000,8.470E+02
122.8000,8.470E+02
122.9000,8.472E+02
123.0000,8.474E+02
123.1000,8.475E+02
123.2000,8.478E+02
123.3000,8.478E+02
123.4000,8.474E+02
123.5000,8.468E+02
123.6000,8.460E+02
123.7000,8.451E+02
123.8000,8.442E+02
123.9000,8.429E+02
124.0000,8.416E+02
124.1000,8.405E+02
124.2000,8.398E+02
124.3000,8.396E+02
124.4000,8.398E+02
124.5000,8.402E+02
124.6000,8.406E+02
124.7000,8.407E+02
124.8000,8.406E+02
124.9000,8.400E+02
125.0000,8.390E+02
125.1000,8.380E+02
125.2000,8.370E+02
125.3000,8.361E+02
125.4000,8.354E+02
125.5000,8.348E+02
125.6000,8.341E+02
125.7000,8.336E+02
125.8000,8.333E+02
125.9000,8.333E+02
126.0000,8.334E+02
126.1000,8.331E+02
126.2000,8.326E+02
126.3000,8.318E+02
126.4000,8.306E+02
126.5000,8.293E+02
126.6000,8.282E+02
126.7000,8.271E+02
126.8000,8.259E+02
126.9000,8.252E+02
127.0000,8.250E+02
127.1000,8.250E+02
127.2000,8.252E+02
127.3000,8.252E+02
127.4000,8.248E+02
127.5000,8.240E+02
127.6000,8.231E+02
127.7000,8.223E+02
127.8000,8.215E+02
127.9000,8.208E+02
128.0000,8.203E+02
128.1000,8.195E+02
128.2000,8.186E+02
128.3000,8.180E+02
128.4000,8.177E+02
128.5000,8.177E+02
128.6000,8.178E+02
128.7000,8.178E+02
128.8000,8.172E+02
128.9000,8.162E+02
129.0000,8.153E+02
129.1000,8.144E+02
129.2000,8.138E+02
129.3000,8.132E+02
129.4000,8.121E+02
129.5000,8.109E+02
129.6000,8.101E+02
129.7000,8.101E+02
129.8000,8.106E+02
129.9000,8.113E+02
130.0000,8.119E+02
130.1000,8.121E+02
130.2000,8.121E+02
130.3000,8.122E+02
130.4000,8.125E+02
130.5000,8.125E+02
130.6000,8.122E+02
130.7000,8.118E+02
130.8000,8.111E+02
130.9000,8.100E+02
131.0000,8.088E+02
131.1000,8.078E+02
131.2000,8.070E+02
131.3000,8.066E+02
131.4000,8.063E+02
131.5000,8.057E+02
131.6000,8.049E+02
131.7000,8.041E+02
131.8000,8.034E+02
131.9000,8.027E+02
132.0000,8.021E+02
132.1000,8.017E+02
132.2000,8.013E+02
132.3000,8.010E+02
132.4000,8.009E+02
132.5000,8.010E+02
132.6000,8.012E+02
132.7000,8.013E+02
132.8000,8.012E+02
132.9000,8.010E+02
133.0000,8.011E+02
133.1000,8.009E+02
133.2000,8.005E+02
133.3000,7.997E+02
133.4000,7.982E+02
133.5000,7.963E+02
133.6000,7.944E+02
133.7000,7.929E+02
133.8000,7.914E+02
133.9000,7.900E+02
134.0000,7.886E+02
134.1000,7.869E+02
134.2000,7.855E+02
134.3000,7.845E+02
134.4000,7.838E+02
134.5000,7.833E+02
134.6000,7.825E+02
134.7000,7.817E+02
134.8000,7.809E+02
134.9000,7.802E+02
135.0000,7.797E+02
135.1000,7.792E+02
135.2000,7.787E+02
135.3000,7.783E+02
135.4000,7.779E+02
135.5000,7.777E+02
135.6000,7.775E+02
135.7000,7.773E+02
135.8000,7.770E+02
135.9000,7.764E+02
136.0000,7.756E+02
136.1000,7.744E+02
136.2000,7.729E+02
136.3000,7.710E+02
136.4000,7.690E+02
136.5000,7.673E+02
136.6000,7.658E+02
136.7000,7.645E+02
136.8000,7.632E+02
136.9000,7.616E+02
137.0000,7.599E+02
137.1000,7.582E+02
137.2000,7.567E+02
137.3000,7.554E+02
137.4000,7.543E+02
137.5000,7.533E+02
137.6000,7.523E+02
137.7000,7.512E+02
137.8000,7.503E+02
137.9000,7.493E+02
138.0000,7.482E+02
138.1000,7.470E+02
138.2000,7.460E+02
138.3000,7.450E+02
138.4000,7.442E+02
138.5000,7.435E+02
138.6000,7.430E+02
138.7000,7.424E+02
138.8000,7.418E+02
138.9000,7.410E+02
139.0000,7.399E+02
139.1000,7.388E+02
139.2000,7.379E+02
139.3000,7.373E+02
139.4000,7.367E+02
139.5000,7.359E+02
139.6000,7.350E+02
139.7000,7.340E+02
139.8000,7.331E+02
139.9000,7.323E+02
140.0000,7.315E+02
140.1000,7.308E+02
140.2000,7.299E+02
140.3000,7.289E+02
140.4000,7.282E+02
140.5000,7.273E+02
140.6000,7.264E+02
140.7000,7.258E+02
140.8000,7.255E+02
140.9000,7.254E+02
141.0000,7.256E+02
141.1000,7.258E+02
141.2000,7.260E+02
141.3000,7.261E+02
141.4000,7.263E+02
141.5000,7.266E+02
141.6000,7.262E+02
141.7000,7.251E+02
141.8000,7.237E+02
141.9000,7.225E+02
142.0000,7.216E+02
142.1000,7.208E+02
142.2000,7.196E+02
142.3000,7.182E+02
142.4000,7.168E+02
142.5000,7.156E+02
142.6000,7.145E+02
142.7000,7.135E+02
142.8000,7.124E+02
142.9000,7.112E+02
143.0000,7.097E+02
143.1000,7.079E+02
143.2000,7.060E+02
143.3000,7.043E+02
143.4000,7.025E+02
143.5000,7.010E+02
143.6000,6.997E+02
143.7000,6.986E+02
143.8000,6.977E+02
143.9000,6.970E+02
144.0000,6.965E+02
144.1000,6.960E+02
144.2000,6.958E+02
144.3000,6.959E+02
144.4000,6.957E+02
144.5000,6.949E+02
144.6000,6.937E+02
144.7000,6.923E+02
144.8000,6.910E+02
144.9000,6.898E+02
145.0000,6.888E+02
145.1000,6.876E+02
145.2000,6.864E+02
145.3000,6.851E+02
145.4000,6.835E+02
145.5000,6.817E+02
145.6000,6.800E+02
145.7000,6.785E+02
145.8000,6.770E+02
145.9000,6.753E+02
146.0000,6.738E+02
146.1000,6.722E+02
146.2000,6.705E+02
146.3000,6.687E+02
146.4000,6.667E+02
146.5000,6.649E+02
146.6000,6.635E+02
146.7000,6.625E+02
146.8000,6.618E+02
146.9000,6.612E+02
147.0000,6.605E+02
147.1000,6.600E+02
147.2000,6.598E+02
147.3000,6.597E+02
147.4000,6.594E+02
147.5000,6.587E+02
147.6000,6.576E+02
147.7000,6.566E+02
147.8000,6.557E+02
147.9000,6.549E+02
148.0000,6.543E+02
148.1000,6.535E+02
148.2000,6.527E+02
148.3000,6.517E+02
148.4000,6.503E+02
148.5000,6.490E+02
148.6000,6.477E+02
148.7000,6.466E+02
148.8000,6.455E+02
148.9000,6.445E+02
149.0000,6.433E+02
149.1000,6.419E+02
149.2000,6.404E+02
149.3000,6.388E+02
149.4000,6.373E+02
149.5000,6.360E+02
149.6000,6.351E+02
149.7000,6.345E+02
149.8000,6.341E+02
149.9000,6.337E+02
150.0000,6.337E+02
150.1000,6.340E+02
150.2000,6.344E+02
150.3000,6.346E+02
150.4000,6.346E+02
150.5000,6.344E+02
150.6000,6.343E+02
150.7000,6.343E+02
150.8000,6.344E+02
150.9000,6.342E+02
151.0000,6.337E+02
151.1000,6.328E+02
151.2000,6.318E+02
151.3000,6.308E+02
151.4000,6.298E+02
151.5000,6.285E+02
151.6000,6.272E+02
151.7000,6.259E+02
151.8000,6.245E+02
151.9000,6.232E+02
152.0000,6.221E+02
152.1000,6.211E+02
152.2000,6.202E+02
152.3000,6.195E+02
152.4000,6.191E+02
152.5000,6.189E+02
152.6000,6.189E+02
152.7000,6.191E+02
152.8000,6.196E+02
152.9000,6.203E+02
153.0000,6.210E+02
153.1000,6.216E+02
153.2000,6.224E+02
153.3000,6.235E+02
153.4000,6.245E+02
153.5000,6.253E+02
153.6000,6.258E+02
153.7000,6.262E+02
153.8000,6.265E+02
153.9000,6.264E+02
154.0000,6.255E+02
154.1000,6.241E+02
154.2000,6.226E+02
154.3000,6.212E+02
154.4000,6.195E+02
154.5000,6.176E+02
154.6000,6.156E+02
154.7000,6.139E+02
154.8000,6.127E+02
154.9000,6.116E+02
155.0000,6.109E+02
155.1000,6.105E+02
155.2000,6.103E+02
155.3000,6.102E+02
155.4000,6.101E+02
155.5000,6.100E+02
155.6000,6.102E+02
155.7000,6.105E+02
155.8000,6.111E+02
155.9000,6.118E+02
156.0000,6.128E+02
156.1000,6.140E+02
156.2000,6.155E+02
156.3000,6.172E+02
156.4000,6.189E+02
156.5000,6.204E+02
156.6000,6.217E+02
156.7000,6.226E+02
156.8000,6.227E+02
156.9000,6.220E+02
157.0000,6.207E+02
157.1000,6.191E+02
157.2000,6.174E+02
157.3000,6.157E+02
157.4000,6.141E+02
157.5000,6.124E+02
157.6000,6.107E+02
157.7000,6.093E+02
157.8000,6.081E+02
157.9000,6.069E+02
158.0000,6.060E+02
158.1000,6.053E+02
158.2000,6.050E+02
158.3000,6.050E+02
158.4000,6.053E+02
158.5000,6.058E+02
158.6000,6.066E+02
158.7000,6.075E+02
158.8000,6.086E+02
158.9000,6.099E+02
159.0000,6.117E+02
159.1000,6.139E+02
159.2000,6.163E+02
159.3000,6.187E+02
159.4000,6.207E+02
159.5000,6.224E+02
159.6000,6.239E+02
159.7000,6.252E+02
159.8000,6.260E+02
159.9000,6.264E+02
160.0000,6.263E+02
160.1000,6.258E+02
160.2000,6.250E+02
160.3000,6.241E+02
160.4000,6.232E+02
160.5000,6.222E+02
160.6000,6.214E+02
160.7000,6.207E+02
160.8000,6.200E+02
160.9000,6.191E+02
161.0000,6.182E+02
161.1000,6.177E+02
161.2000,6.177E+02
161.3000,6.181E+02
161.4000,6.188E+02
161.5000,6.198E+02
161.6000,6.208E+02
161.7000,6.217E+02
161.8000,6.228E+02
161.9000,6.243E+02
162.0000,6.260E+02
162.1000,6.279E+02
162.2000,6.297E+02
162.3000,6.315E+02
162.4000,6.332E+02
162.5000,6.349E+02
162.6000,6.362E+02
162.7000,6.369E+02
162.8000,6.374E+02
162.9000,6.377E+02
163.0000,6.380E+02
163.1000,6.381E+02
163.2000,6.381E+02
163.3000,6.383E+02
163.4000,6.386E+02
163.5000,6.388E+02
163.6000,6.389E+02
163.7000,6.388E+02
163.8000,6.385E+02
163.9000,6.382E+02
164.0000,6.380E+02
164.1000,6.380E+02
164.2000,6.386E+02
164.3000,6.392E+02
164.4000,6.397E+02
164.5000,6.404E+02
164.6000,6.415E+02
164.7000,6.429E+02
164.8000,6.448E+02
164.9000,6.471E+02
165.0000,6.493E+02
165.1000,6.513E+02
165.2000,6.530E+02
165.3000,6.546E+02
165.4000,6.559E+02
165.5000,6.567E+02
165.6000,6.571E+02
165.7000,6.572E+02
165.8000,6.572E+02
165.9000,6.572E+02
166.0000,6.570E+02
166.1000,6.568E+02
166.2000,6.567E+02
166.3000,6.568E+02
166.4000,6.571E+02
166.5000,6.572E+02
166.6000,6.571E+02
166.7000,6.567E+02
166.8000,6.562E+02
166.9000,6.556E+02
167.0000,6.550E+02
167.1000,6.548E+02
167.2000,6.548E+02
167.3000,6.549E+02
167.4000,6.553E+02
167.5000,6.559E+02
167.6000,6.569E+02
167.7000,6.581E+02
167.8000,6.593E+02
167.9000,6.606E+02
168.0000,6.619E+02
168.1000,6.615E+02
168.2000,6.610E+02
168.3000,6.603E+02
168.4000,6.593E+02
168.5000,6.580E+02
168.6000,6.563E+02
168.7000,6.546E+02
168.8000,6.527E+02
168.9000,6.509E+02
169.0000,6.492E+02
169.1000,6.477E+02
169.2000,6.462E+02
169.3000,6.447E+02
169.4000,6.432E+02
169.5000,6.417E+02
169.6000,6.401E+02
169.7000,6.387E+02
169.8000,6.373E+02
169.9000,6.360E+02
170.0000,6.348E+02
170.1000,6.339E+02
170.2000,6.331E+02
170.3000,6.326E+02
170.4000,6.324E+02
170.5000,6.323E+02
170.6000,6.324E+02
170.7000,6.328E+02
170.8000,6.332E+02
170.9000,6.335E+02
171.0000,6.335E+02
171.1000,6.323E+02
171.2000,6.307E+02
171.3000,6.291E+02
171.4000,6.274E+02
171.5000,6.257E+02
171.6000,6.237E+02
171.7000,6.217E+02
171.8000,6.196E+02
171.9000,6.176E+02
172.0000,6.157E+02
172.1000,6.138E+02
172.2000,6.118E+02
172.3000,6.098E+02
172.4000,6.077E+02
172.5000,6.054E+02
172.6000,6.031E+02
172.7000,6.009E+02
172.8000,5.989E+02
172.9000,5.970E+02
173.0000,5.955E+02
173.1000,5.943E+02
173.2000,5.935E+02
173.3000,5.930E+02
173.4000,5.928E+02
173.5000,5.926E+02
173.6000,5.924E+02
173.7000,5.922E+02
173.8000,5.922E+02
173.9000,5.922E+02
174.0000,5.923E+02
174.1000,5.927E+02
174.2000,5.931E+02
174.3000,5.934E+02
174.4000,5.938E+02
174.5000,5.942E+02
174.6000,5.944E+02
174.7000,5.943E+02
174.8000,5.939E+02
174.9000,5.934E+02
175.0000,5.926E+02
175.1000,5.918E+02
175.2000,5.909E+02
175.3000,5.899E+02
175.4000,5.889E+02
175.5000,5.878E+02
175.6000,5.866E+02
175.7000,5.853E+02
175.8000,5.840E+02
175.9000,5.826E+02
176.0000,5.815E+02
176.1000,5.806E+02
176.2000,5.798E+02
176.3000,5.791E+02
176.4000,5.785E+02
176.5000,5.780E+02
176.6000,5.779E+02
176.7000,5.780E+02
176.8000,5.785E+02
176.9000,5.794E+02
177.0000,5.804E+02
177.1000,5.823E+02
177.2000,5.847E+02
177.3000,5.874E+02
177.4000,5.902E+02
177.5000,5.928E+02
177.6000,5.952E+02
177.7000,5.972E+02
177.8000,5.989E+02
177.9000,6.004E+02
178.0000,6.019E+02
178.1000,6.035E+02
178.2000,6.046E+02
178.3000,6.054E+02
178.4000,6.056E+02
178.5000,6.055E+02
178.6000,6.049E+02
178.7000,6.042E+02
178.8000,6.036E+02
178.9000,6.028E+02
179.0000,6.017E+02
179.1000,6.007E+02
179.2000,5.999E+02
179.3000,5.994E+02
179.4000,5.990E+02
179.5000,5.986E+02
179.6000,5.985E+02
179.7000,5.991E+02
179.8000,6.000E+02
179.9000,6.011E+02
180.0000,6.025E+02
180.1000,6.044E+02
180.2000,6.066E+02
180.3000,6.094E+02
180.4000,6.127E+02
180.5000,6.156E+02
180.6000,6.182E+02
180.7000,6.206E+02
180.8000,6.228E+02
180.9000,6.247E+02
181.0000,6.266E+02
181.1000,6.289E+02
181.2000,6.311E+02
181.3000,6.326E+02
181.4000,6.332E+02
181.5000,6.332E+02
181.6000,6.329E+02
181.7000,6.323E+02
181.8000,6.315E+02
181.9000,6.305E+02
182.0000,6.292E+02
182.1000,6.279E+02
182.2000,6.267E+02
182.3000,6.256E+02
182.4000,6.249E+02
182.5000,6.247E+02
182.6000,6.250E+02
182.7000,6.256E+02
182.8000,6.265E+02
182.9000,6.275E+02
183.0000,6.285E+02
183.1000,6.297E+02
183.2000,6.310E+02
183.3000,6.328E+02
183.4000,6.347E+02
183.5000,6.368E+02
183.6000,6.389E+02
183.7000,6.412E+02
183.8000,6.434E+02
183.9000,6.458E+02
184.0000,6.481E+02
184.1000,6.503E+02
184.2000,6.522E+02
184.3000,6.538E+02
184.4000,6.550E+02
184.5000,6.557E+02
184.6000,6.559E+02
184.7000,6.557E+02
184.8000,6.550E+02
184.9000,6.541E+02
185.0000,6.533E+02
185.1000,6.528E+02
185.2000,6.522E+02
185.3000,6.516E+02
185.4000,6.509E+02
185.5000,6.501E+02
185.6000,6.496E+02
185.7000,6.492E+02
185.8000,6.492E+02
185.9000,6.494E+02
186.0000,6.498E+02
186.1000,6.501E+02
186.2000,6.505E+02
186.3000,6.508E+02
186.4000,6.515E+02
186.5000,6.527E+02
186.6000,6.544E+02
186.7000,6.564E+02
186.8000,6.586E+02
186.9000,6.604E+02
187.0000,6.623E+02
187.1000,6.642E+02
187.2000,6.657E+02
187.3000,6.670E+02
187.4000,6.679E+02
187.5000,6.686E+02
187.6000,6.689E+02
187.7000,6.687E+02
187.8000,6.683E+02
187.9000,6.677E+02
188.0000,6.671E+02
188.1000,6.665E+02
188.2000,6.658E+02
188.3000,6.650E+02
188.4000,6.641E+02
188.5000,6.634E+02
188.6000,6.632E+02
188.7000,6.632E+02
188.8000,6.633E+02
188.9000,6.634E+02
189.0000,6.635E+02
189.1000,6.636E+02
189.2000,6.641E+02
189.3000,6.648E+02
189.4000,6.653E+02
189.5000,6.659E+02
189.6000,6.668E+02
189.7000,6.677E+02
189.8000,6.687E+02
189.9000,6.699E+02
190.0000,6.714E+02
190.1000,6.729E+02
190.2000,6.743E+02
190.3000,6.753E+02
190.4000,6.759E+02
190.5000,6.758E+02
190.6000,6.751E+02
190.7000,6.741E+02
190.8000,6.729E+02
190.9000,6.715E+02
191.0000,6.700E+02
191.1000,6.687E+02
191.2000,6.676E+02
191.3000,6.670E+02
191.4000,6.665E+02
191.5000,6.663E+02
191.6000,6.661E+02
191.7000,6.661E+02
191.8000,6.663E+02
191.9000,6.662E+02
192.0000,6.659E+02
192.1000,6.656E+02
192.2000,6.656E+02
192.3000,6.662E+02
192.4000,6.671E+02
192.5000,6.680E+02
192.6000,6.691E+02
192.7000,6.701E+02
192.8000,6.713E+02
192.9000,6.727E+02
193.0000,6.740E+02
193.1000,6.752E+02
193.2000,6.760E+02
193.3000,6.759E+02
193.4000,6.748E+02
193.5000,6.731E+02
193.6000,6.713E+02
193.7000,6.696E+02
193.8000,6.679E+02
193.9000,6.663E+02
194.0000,6.649E+02
194.1000,6.636E+02
194.2000,6.624E+02
194.3000,6.615E+02
194.4000,6.608E+02
194.5000,6.604E+02
194.6000,6.600E+02
194.7000,6.596E+02
194.8000,6.589E+02
194.9000,6.580E+02
195.0000,6.572E+02
195.1000,6.566E+02
195.2000,6.563E+02
195.3000,6.564E+02
195.4000,6.567E+02
195.5000,6.574E+02
195.6000,6.582E+02
195.7000,6.590E+02
195.8000,6.598E+02
195.9000,6.606E+02
196.0000,6.610E+02
196.1000,6.610E+02
196.2000,6.603E+02
196.3000,6.588E+02
196.4000,6.570E+02
196.5000,6.548E+02
196.6000,6.526E+02
196.7000,6.505E+02
196.8000,6.484E+02
196.9000,6.465E+02
197.0000,6.447E+02
197.1000,6.433E+02
197.2000,6.420E+02
197.3000,6.409E+02
197.4000,6.399E+02
197.5000,6.389E+02
197.6000,6.379E+02
197.7000,6.368E+02
197.8000,6.357E+02
197.9000,6.346E+02
198.0000,6.337E+02
198.1000,6.332E+02
198.2000,6.331E+02
198.3000,6.333E+02
198.4000,6.341E+02
198.5000,6.353E+02
198.6000,6.365E+02
198.7000,6.373E+02
198.8000,6.379E+02
198.9000,6.384E+02
199.0000,6.385E+02
199.1000,6.381E+02
199.2000,6.367E+02
199.3000,6.347E+02
199.4000,6.321E+02
199.5000,6.293E+02
199.6000,6.265E+02
199.7000,6.240E+02
199.8000,6.218E+02
199.9000,6.197E+02
200.0000,6.176E+02
200.1000,6.156E+02
200.2000,6.140E+02
200.3000,6.127E+02
200.4000,6.118E+02
200.5000,6.108E+02
200.6000,6.098E+02
200.7000,6.087E+02
200.8000,6.077E+02
200.9000,6.067E+02
201.0000,6.058E+02
201.1000,6.052E+02
201.2000,6.049E+02
201.3000,6.050E+02
201.4000,6.055E+02
201.5000,6.061E+02
201.6000,6.067E+02
201.7000,6.070E+02
201.8000,6.073E+02
201.9000,6.076E+02
202.0000,6.076E+02
202.1000,6.073E+02
202.2000,6.065E+02
202.3000,6.051E+02
202.4000,6.033E+02
202.5000,6.011E+02
202.6000,5.991E+02
202.7000,5.971E+02
202.8000,5.954E+02
202.9000,5.938E+02
203.0000,5.925E+02
203.1000,5.914E+02
203.2000,5.904E+02
203.3000,5.897E+02
203.4000,5.890E+02
203.5000,5.882E+02
203.6000,5.874E+02
203.7000,5.865E+02
203.8000,5.856E+02
203.9000,5.847E+02
204.0000,5.840E+02
204.1000,5.834E+02
204.2000,5.828E+02
204.3000,5.824E+02
204.4000,5.825E+02
204.5000,5.826E+02
204.6000,5.828E+02
204.7000,5.828E+02
204.8000,5.827E+02
204.9000,5.824E+02
205.0000,5.821E+02
205.1000,5.817E+02
205.2000,5.813E+02
205.3000,5.807E+02
205.4000,5.798E+02
205.5000,5.786E+02
205.6000,5.772E+02
205.7000,5.757E+02
205.8000,5.742E+02
205.9000,5.726E+02
206.0000,5.708E+02
206.1000,5.688E+02
206.2000,5.672E+02
206.3000,5.658E+02
206.4000,5.647E+02
206.5000,5.636E+02
206.6000,5.624E+02
206.7000,5.612E+02
206.8000,5.599E+02
206.9000,5.588E+02
207.0000,5.579E+02
207.1000,5.571E+02
207.2000,5.563E+02
207.3000,5.557E+02
207.4000,5.553E+02
207.5000,5.553E+02
207.6000,5.554E+02
207.7000,5.553E+02
207.8000,5.550E+02
207.9000,5.545E+02
208.0000,5.538E+02
208.1000,5.532E+02
208.2000,5.526E+02
208.3000,5.520E+02
208.4000,5.515E+02
208.5000,5.509E+02
208.6000,5.501E+02
208.7000,5.492E+02
208.8000,5.479E+02
208.9000,5.464E+02
209.0000,5.447E+02
209.1000,5.430E+02
209.2000,5.414E+02
209.3000,5.397E+02
209.4000,5.382E+02
209.5000,5.366E+02
209.6000,5.352E+02
209.7000,5.338E+02
209.8000,5.324E+02
209.9000,5.312E+02
210.0000,5.302E+02
210.1000,5.294E+02
210.2000,5.286E+02
210.3000,5.280E+02
210.4000,5.274E+02
210.5000,5.269E+02
210.6000,5.265E+02
210.7000,5.262E+02
210.8000,5.258E+02
210.9000,5.253E+02
211.0000,5.246E+02
211.1000,5.238E+02
211.2000,5.228E+02
211.3000,5.216E+02
211.4000,5.203E+02
211.5000,5.189E+02
211.6000,5.175E+02
211.7000,5.160E+02
211.8000,5.145E+02
211.9000,5.130E+02
212.0000,5.115E+02
212.1000,5.102E+02
212.2000,5.090E+02
212.3000,5.077E+02
212.4000,5.064E+02
212.5000,5.049E+02
212.6000,5.034E+02
212.7000,5.020E+02
212.8000,5.006E+02
212.9000,4.992E+02
213.0000,4.979E+02
213.1000,4.966E+02
213.2000,4.952E+02
213.3000,4.939E+02
213.4000,4.929E+02
213.5000,4.920E+02
213.6000,4.913E+02
213.7000,4.908E+02
213.8000,4.904E+02
213.9000,4.900E+02
214.0000,4.895E+02
214.1000,4.889E+02
214.2000,4.881E+02
214.3000,4.874E+02
214.4000,4.864E+02
214.5000,4.853E+02
214.6000,4.841E+02
214.7000,4.828E+02
214.8000,4.815E+02
214.9000,4.802E+02
215.0000,4.789E+02
215.1000,4.776E+02
215.2000,4.763E+02
215.3000,4.752E+02
215.4000,4.739E+02
215.5000,4.725E+02
215.6000,4.711E+02
215.7000,4.696E+02
215.8000,4.681E+02
215.9000,4.667E+02
216.0000,4.652E+02
216.1000,4.637E+02
216.2000,4.623E+02
216.3000,4.609E+02
216.4000,4.596E+02
216.5000,4.585E+02
216.6000,4.577E+02
216.7000,4.572E+02
216.8000,4.568E+02
216.9000,4.564E+02
217.0000,4.560E+02
217.1000,4.557E+02
217.2000,4.552E+02
217.3000,4.547E+02
217.4000,4.542E+02
217.5000,4.536E+02
217.6000,4.528E+02
217.7000,4.518E+02
217.8000,4.505E+02
217.9000,4.492E+02
218.0000,4.479E+02
218.1000,4.467E+02
218.2000,4.453E+02
218.3000,4.440E+02
218.4000,4.428E+02
218.5000,4.415E+02
218.6000,4.402E+02
218.7000,4.387E+02
218.8000,4.371E+02
218.9000,4.354E+02
219.0000,4.338E+02
219.1000,4.321E+02
219.2000,4.305E+02
219.3000,4.288E+02
219.4000,4.270E+02
219.5000,4.252E+02
219.6000,4.236E+02
219.7000,4.224E+02
219.8000,4.216E+02
219.9000,4.210E+02
220.0000,4.206E+02
220.1000,4.203E+02
220.2000,4.199E+02
220.3000,4.196E+02
220.4000,4.194E+02
220.5000,4.192E+02
220.6000,4.191E+02
220.7000,4.191E+02
220.8000,4.190E+02
220.9000,4.186E+02
221.0000,4.182E+02
221.1000,4.176E+02
221.2000,4.168E+02
221.3000,4.158E+02
221.4000,4.146E+02
221.5000,4.134E+02
221.6000,4.124E+02
221.7000,4.115E+02
221.8000,4.105E+02
221.9000,4.095E+02
222.0000,4.084E+02
222.1000,4.072E+02
222.2000,4.060E+02
222.3000,4.047E+02
222.4000,4.035E+02
222.5000,4.022E+02
222.6000,4.009E+02
222.7000,3.996E+02
222.8000,3.984E+02
222.9000,3.972E+02
223.0000,3.963E+02
223.1000,3.956E+02
223.2000,3.950E+02
223.3000,3.947E+02
223.4000,3.944E+02
223.5000,3.942E+02
223.6000,3.942E+02
223.7000,3.942E+02
223.8000,3.943E+02
223.9000,3.945E+02
224.0000,3.949E+02
224.1000,3.954E+02
224.2000,3.957E+02
224.3000,3.956E+02
224.4000,3.953E+02
224.5000,3.946E+02
224.6000,3.940E+02
224.7000,3.932E+02
224.8000,3.924E+02
224.9000,3.913E+02
225.0000,3.902E+02
225.1000,3.889E+02
225.2000,3.877E+02
225.3000,3.866E+02
225.4000,3.854E+02
225.5000,3.840E+02
225.6000,3.825E+02
225.7000,3.809E+02
225.8000,3.793E+02
225.9000,3.778E+02
226.0000,3.761E+02
226.1000,3.744E+02
226.2000,3.727E+02
226.3000,3.711E+02
226.4000,3.696E+02
226.5000,3.683E+02
226.6000,3.673E+02
226.7000,3.667E+02
226.8000,3.663E+02
226.9000,3.660E+02
227.0000,3.659E+02
227.1000,3.658E+02
227.2000,3.659E+02
227.3000,3.661E+02
227.4000,3.666E+02
227.5000,3.671E+02
227.6000,3.676E+02
227.7000,3.681E+02
227.8000,3.684E+02
227.9000,3.685E+02
228.0000,3.684E+02
228.1000,3.682E+02
228.2000,3.679E+02
228.3000,3.673E+02
228.4000,3.665E+02
228.5000,3.655E+02
228.6000,3.645E+02
228.7000,3.635E+02
228.8000,3.625E+02
228.9000,3.615E+02
229.0000,3.604E+02
229.1000,3.592E+02
229.2000,3.579E+02
229.3000,3.565E+02
229.4000,3.551E+02
229.5000,3.536E+02
229.6000,3.521E+02
229.7000,3.503E+02
229.8000,3.484E+02
229.9000,3.465E+02
230.0000,3.447E+02
230.1000,3.432E+02
230.2000,3.421E+02
230.3000,3.411E+02
230.4000,3.405E+02
230.5000,3.400E+02
230.6000,3.398E+02
230.7000,3.398E+02
230.8000,3.400E+02
230.9000,3.404E+02
231.0000,3.409E+02
231.1000,3.414E+02
231.2000,3.419E+02
231.3000,3.423E+02
231.4000,3.425E+02
231.5000,3.424E+02
231.6000,3.420E+02
231.7000,3.416E+02
231.8000,3.410E+02
231.9000,3.404E+02
232.0000,3.396E+02
232.1000,3.386E+02
232.2000,3.375E+02
232.3000,3.364E+02
232.4000,3.355E+02
232.5000,3.346E+02
